,away_assist_percentage,away_assists,away_block_percentage,away_blocks,away_defensive_rating,away_defensive_rebound_percentage,away_defensive_rebounds,away_effective_field_goal_percentage,away_field_goal_attempts,away_field_goal_percentage,away_field_goals,away_free_throw_attempt_rate,away_free_throw_attempts,away_free_throw_percentage,away_free_throws,away_losses,away_minutes_played,away_offensive_rating,away_offensive_rebound_percentage,away_offensive_rebounds,away_personal_fouls,away_points,away_steal_percentage,away_steals,away_three_point_attempt_rate,away_three_point_field_goal_attempts,away_three_point_field_goal_percentage,away_three_point_field_goals,away_total_rebound_percentage,away_total_rebounds,away_true_shooting_percentage,away_turnover_percentage,away_turnovers,away_two_point_field_goal_attempts,away_two_point_field_goal_percentage,away_two_point_field_goals,away_wins,home_assist_percentage,home_assists,home_block_percentage,home_blocks,home_defensive_rating,home_defensive_rebound_percentage,home_defensive_rebounds,home_effective_field_goal_percentage,home_field_goal_attempts,home_field_goal_percentage,home_field_goals,home_free_throw_attempt_rate,home_free_throw_attempts,home_free_throws,home_losses,home_minutes_played,home_offensive_rating,home_offensive_rebound_percentage,home_offensive_rebounds,home_personal_fouls,home_points,home_steal_percentage,home_steals,home_three_point_attempt_rate,home_three_point_field_goal_attempts,home_three_point_field_goal_percentage,home_three_point_field_goals,home_total_rebound_percentage,home_total_rebounds,home_true_shooting_percentage,home_turnover_percentage,home_turnovers,home_two_point_field_goal_attempts,home_two_point_field_goal_percentage,home_two_point_field_goals,home_wins,pace,winner,winning_abbr
201810220POR,59.5,26.0,8.9,5.5,116.85,73.5,33.5,0.4855,105.0,0.419,44.0,0.188,20.0,0.739,14.5,1.5,252.5,110.30000000000001,23.4,13.5,22.0,116.5,5.199999999999999,5.5,0.318,33.5,0.41900000000000004,14.0,45.0,47.0,0.512,6.449999999999999,8.0,71.5,0.4195,30.0,1.0,52.25,13.5,4.9,2.0,110.30000000000001,76.6,21.0,0.537,47.5,0.49550000000000005,25.0,0.2565,11.0,0.5875,8.5,0.0,132.5,116.85,26.5,4.5,8.0,122.5,5.199999999999999,2.5,0.371,19.0,0.4845,9.0,55.0,25.5,0.5825,12.5,6.0,28.5,0.4885,16.0,0.0,100.6,Away,WAS
201811010POR,58.833333333333336,25.0,7.866666666666666,4.666666666666667,120.0,75.3,32.333333333333336,0.4796666666666667,101.33333333333333,0.42133333333333334,42.666666666666664,0.25666666666666665,25.666666666666668,0.7719999999999999,20.0,2.3333333333333335,248.33333333333334,111.5,24.566666666666666,13.666666666666666,22.666666666666668,117.33333333333333,5.7,6.0,0.315,32.0,0.37133333333333335,12.0,46.300000000000004,46.0,0.5213333333333333,7.566666666666666,9.333333333333334,69.33333333333333,0.44366666666666665,30.666666666666668,2.0,54.53333333333333,17.666666666666668,5.333333333333333,2.6666666666666665,111.5,75.43333333333334,26.666666666666668,0.561,60.666666666666664,0.49900000000000005,31.333333333333332,0.2896666666666667,17.666666666666668,0.6713333333333334,14.333333333333334,0.0,168.33333333333334,120.0,24.7,5.666666666666667,15.333333333333334,125.66666666666667,4.733333333333333,3.0,0.38133333333333336,24.333333333333332,0.49433333333333335,12.0,53.699999999999996,32.333333333333336,0.6070000000000001,12.4,8.666666666666666,36.333333333333336,0.4923333333333333,19.333333333333332,0.0,101.89999999999999,Home,POR
201811180WAS,60.8,25.25,7.074999999999999,4.25,115.94999999999999,77.15,35.0,0.489,97.5,0.42925,41.75,0.29425,28.0,0.79325,22.5,3.0,246.25,111.95,23.65,12.5,23.25,117.75,5.225,5.5,0.3235,31.5,0.37025,11.75,48.4,47.5,0.53775,8.9,10.75,66.0,0.45775,30.0,4.25,57.175,20.25,8.025,4.25,111.95,76.35,28.5,0.54975,69.5,0.48625,34.25,0.27199999999999996,18.5,0.6225,13.25,0.0,186.25,115.94999999999999,22.85,6.5,19.0,121.5,4.5,3.25,0.36925,26.25,0.47225,12.25,51.6,35.0,0.58475,11.675,9.25,43.25,0.4865,22.0,0.0,102.675,Away,POR
201812020SAS,59.760000000000005,25.2,7.140000000000001,4.4,119.34,78.5,33.2,0.5098,95.2,0.44800000000000006,42.4,0.2726,25.6,0.8346,21.2,4.4,245.0,113.5,23.66,11.8,22.8,117.8,5.4,5.6,0.3262,31.0,0.379,11.8,48.86,45.0,0.557,10.2,12.0,64.2,0.48200000000000004,30.6,6.0,57.339999999999996,22.0,7.82,4.2,113.5,76.34,28.6,0.5736000000000001,72.2,0.5094000000000001,37.4,0.2706,19.2,0.6798,14.6,0.0,197.0,119.34,21.5,6.2,18.2,123.4,4.619999999999999,3.6,0.3316,24.0,0.5244,12.0,51.14,34.8,0.6092000000000001,11.64,9.8,48.2,0.504,25.4,0.0,101.86,Home,SAS
201812140POR,55.260000000000005,23.4,6.8,4.4,120.17999999999999,77.76,34.4,0.5462,90.8,0.4742,42.6,0.2984,27.0,0.8488,22.6,5.8,245.0,115.88,21.759999999999998,10.0,23.6,120.6,5.18,5.4,0.3456,31.2,0.4086,12.8,49.42,44.4,0.595,12.24,14.0,59.6,0.5056,29.8,10.4,58.75999999999999,23.0,8.66,4.4,115.88,78.26,26.2,0.5646,74.2,0.5044000000000001,38.0,0.27,19.6,0.6923999999999999,15.2,0.0,197.0,120.17999999999999,22.240000000000002,7.0,18.4,124.8,5.64,4.6,0.3128,23.0,0.5268,11.6,50.58,33.2,0.6022,10.78,9.0,51.2,0.493,26.4,0.0,102.3,Home,POR
201812210POR,60.160000000000004,25.8,6.959999999999999,4.2,117.88,78.22,33.2,0.5784,85.8,0.5012000000000001,42.8,0.2912,25.2,0.828,21.0,8.8,240.0,119.64000000000001,21.48,8.8,22.4,119.6,5.6,5.6,0.3514,30.0,0.43079999999999996,13.0,50.72,42.0,0.6218,13.52,15.0,55.8,0.5353999999999999,29.8,13.4,58.239999999999995,25.8,9.780000000000001,5.4,119.64000000000001,78.53999999999999,31.2,0.5668,89.4,0.49380000000000007,44.0,0.254,22.6,0.7370000000000001,17.0,0.0,240.0,117.88,21.78,9.4,21.2,118.0,6.28,6.2,0.3142,28.2,0.4894,13.0,49.28,40.6,0.595,10.66,11.8,61.2,0.504,31.0,0.0,100.14,Away,UTA
201812250UTA,60.080000000000005,25.2,6.919999999999999,4.2,116.12,77.94000000000001,33.4,0.5736,84.8,0.49460000000000004,41.8,0.27080000000000004,23.0,0.7912,18.2,11.0,240.0,116.14000000000001,20.419999999999998,8.2,21.6,115.0,5.659999999999999,5.6,0.3412,28.8,0.45380000000000004,13.2,50.18,41.6,0.6093999999999999,13.7,15.0,56.0,0.5157999999999999,28.6,16.4,55.120000000000005,24.6,11.58,6.6,116.14000000000001,79.6,31.6,0.5715999999999999,88.6,0.5034000000000001,44.4,0.23820000000000002,21.0,0.6736,14.2,0.0,240.0,116.12,22.060000000000002,9.6,19.0,115.0,6.92,6.8,0.3036,27.0,0.47619999999999996,12.0,49.82,41.2,0.5894,11.3,12.4,61.6,0.5262,32.4,0.0,99.16,Home,UTA
201901010SAC,58.02,24.4,8.419999999999998,5.6,114.66000000000001,76.74,34.0,0.5668,85.6,0.4906,41.8,0.256,22.0,0.7931999999999999,17.4,13.2,245.0,113.66,20.32,8.4,20.4,113.8,6.859999999999999,7.0,0.3426,29.2,0.4366,12.8,49.52,42.4,0.6014,14.1,15.6,56.4,0.5191999999999999,29.0,18.6,53.0,19.2,9.74,5.0,113.66,79.7,25.8,0.5544,71.2,0.48040000000000005,36.4,0.2152,18.2,0.6926,13.0,0.0,197.0,114.66000000000001,23.259999999999998,8.2,13.6,114.8,8.48,6.2,0.2944,21.2,0.395,9.4,50.48,34.0,0.5756,11.36,10.2,50.0,0.5324,27.0,0.0,98.44,Away,POR
201901110POR,59.67999999999999,24.0,7.7,5.0,114.02000000000001,76.46000000000001,35.4,0.5426,86.4,0.466,40.0,0.2544,22.0,0.7308,16.4,15.6,245.0,109.34,19.580000000000002,8.6,18.2,109.4,6.26,6.4,0.3418,29.4,0.4404,13.0,48.94,44.0,0.5736,13.38,14.8,57.0,0.48,27.0,19.8,53.32000000000001,19.6,13.680000000000001,7.4,109.34,80.44,28.0,0.5486,73.2,0.4718,36.8,0.1816,15.6,0.6886,10.6,0.0,197.0,114.02000000000001,23.54,8.6,14.6,114.0,9.5,7.2,0.34419999999999995,26.2,0.3234,10.2,51.06,36.6,0.5652000000000001,10.76,9.6,47.0,0.5571999999999999,26.6,0.0,98.3,Home,POR
201901140SAC,62.279999999999994,24.4,7.4799999999999995,4.8,110.75999999999999,76.92,35.6,0.5006,89.2,0.43620000000000003,38.8,0.2636,23.6,0.718,17.4,17.8,245.0,105.67999999999999,22.12,10.8,18.6,106.4,6.640000000000001,6.8,0.3298,29.4,0.3888,11.4,49.18,46.4,0.536,12.64,14.4,59.8,0.4622,27.4,20.4,52.4,18.6,13.940000000000001,7.8,105.67999999999999,77.88,30.2,0.543,71.8,0.46840000000000004,35.8,0.1922,16.2,0.666,10.6,0.0,197.0,110.75999999999999,23.080000000000002,8.4,16.2,111.4,8.64,6.4,0.34659999999999996,26.0,0.30419999999999997,9.6,50.82,38.6,0.5589999999999999,11.680000000000001,10.6,45.8,0.561,26.2,0.0,98.75999999999999,Home,SAC
201901180POR,58.6,22.0,7.039999999999999,4.8,117.97999999999999,75.3,35.2,0.4784,89.0,0.4232,37.6,0.2878,25.6,0.7634000000000001,19.8,19.4,245.0,103.44000000000001,22.04,11.0,19.2,104.8,6.0,6.2,0.3164,28.2,0.3496,9.8,47.9,46.2,0.523,12.059999999999999,13.8,60.8,0.45920000000000005,27.8,21.4,55.17999999999999,21.2,12.739999999999998,7.2,103.44000000000001,77.96000000000001,31.4,0.5548000000000001,75.0,0.4812,38.4,0.2012,17.8,0.7164,12.8,0.0,197.0,117.97999999999999,24.7,9.4,17.4,119.0,8.6,6.4,0.339,26.4,0.3064,9.8,52.1,40.8,0.576,10.1,9.0,48.6,0.5772,28.6,0.0,99.26,Home,POR
201901210UTA,60.52,24.0,9.02,6.0,115.38,74.6,36.4,0.4984,89.2,0.4446,39.6,0.26280000000000003,23.4,0.7792,18.6,20.2,245.0,106.06000000000002,21.06,10.2,19.6,107.4,5.8,6.0,0.3048,27.2,0.3602,9.6,48.22,46.6,0.5402,11.44,13.0,62.0,0.4832000000000001,30.0,23.4,58.14,21.4,11.92,6.8,106.06000000000002,78.94,30.4,0.5149999999999999,76.6,0.44960000000000006,36.4,0.21400000000000002,19.4,0.7732,15.4,0.0,197.0,115.38,25.4,10.2,17.4,116.4,8.2,6.0,0.3418,27.2,0.2592,8.6,51.78000000000001,40.6,0.5498,9.52,8.6,49.4,0.555,27.8,0.0,99.24,Away,POR
201901300POR,61.879999999999995,24.4,7.959999999999999,4.8,122.53999999999999,73.62,32.8,0.5042,88.2,0.4474,39.4,0.24559999999999998,21.6,0.7772,17.0,21.6,240.0,106.92,20.7,9.8,20.2,105.8,5.64,5.6,0.3136,27.6,0.36879999999999996,10.0,46.71999999999999,42.6,0.5422,11.36,12.6,60.6,0.4856000000000001,29.4,24.8,58.9,26.8,12.5,7.6,106.92,79.3,36.4,0.5534000000000001,92.8,0.4896000000000001,45.4,0.2444,22.6,0.833,18.6,0.0,240.0,122.53999999999999,26.380000000000003,12.0,20.2,121.2,7.279999999999999,7.2,0.3556,33.0,0.35919999999999996,11.8,53.279999999999994,48.4,0.5918,9.860000000000001,11.2,59.8,0.5654000000000001,33.6,0.0,98.92,Home,POR
201902070POR,57.02,23.6,8.2,5.0,121.48000000000002,74.96000000000001,32.8,0.5284,88.4,0.4728,41.8,0.2408,21.2,0.7824,16.8,22.2,240.0,110.41999999999999,21.82,9.8,21.4,110.2,5.6,5.6,0.2932,25.8,0.3964,9.8,48.480000000000004,42.6,0.5646,12.120000000000001,13.6,62.6,0.5118,32.0,27.4,57.6,25.8,8.3,5.2,110.41999999999999,78.18,34.2,0.5452,92.4,0.4854,44.8,0.2646,24.4,0.8552,20.6,0.0,240.0,121.48000000000002,25.04,11.4,19.0,121.2,7.4,7.4,0.3378,31.2,0.35519999999999996,11.0,51.52,45.6,0.5892000000000001,9.66,11.0,61.2,0.5524000000000001,33.8,0.0,99.75999999999999,Home,POR
201902210BRK,53.379999999999995,23.0,10.44,6.2,117.5,75.55999999999999,34.6,0.5312,91.0,0.48,43.6,0.20820000000000002,18.6,0.7988,15.0,23.0,240.0,110.84,22.3,10.2,21.0,111.4,5.76,5.8,0.28680000000000005,26.0,0.3756,9.2,49.38,44.8,0.5631999999999999,11.84,13.4,65.0,0.53,34.4,29.2,60.879999999999995,26.2,6.88,4.4,110.84,77.7,34.2,0.5206,93.4,0.4648,43.4,0.266,24.8,0.8506,20.8,0.0,240.0,117.5,24.439999999999998,11.6,18.2,118.0,6.959999999999999,7.0,0.3562,33.2,0.31700000000000006,10.4,50.62,45.8,0.5672,9.379999999999999,10.8,60.2,0.5478,33.0,0.0,100.48,Away,POR
201903010TOR,53.58,23.2,10.2,5.8,115.35999999999999,81.34,34.4,0.5392,91.2,0.4812,43.8,0.1982,17.8,0.8009999999999999,14.4,22.8,240.0,111.54,23.580000000000002,10.6,21.2,112.4,6.76,6.8,0.3048,27.6,0.3964,10.4,52.02,45.0,0.5694000000000001,12.5,14.2,63.6,0.5258,33.4,32.6,61.260000000000005,26.0,8.16,5.0,111.54,76.42,33.2,0.5401999999999999,89.0,0.4828,42.8,0.26739999999999997,23.8,0.8699999999999999,20.4,0.0,240.0,115.35999999999999,18.66,8.4,17.2,116.2,7.140000000000001,7.2,0.3594,32.0,0.3236,10.2,47.980000000000004,41.6,0.5871999999999999,11.059999999999999,12.4,57.0,0.5726,32.6,0.0,100.74,Home,TOR
201903030CHO,52.34000000000001,22.4,8.3,4.6,116.22,84.47999999999999,34.0,0.5314,92.4,0.4708,43.4,0.21280000000000002,19.4,0.8370000000000001,16.4,23.8,240.0,113.4,26.140000000000004,11.8,21.4,114.2,7.38,7.4,0.33140000000000003,30.4,0.37639999999999996,11.0,54.019999999999996,45.8,0.5678000000000001,12.86,14.8,62.0,0.523,32.4,34.6,63.120000000000005,26.8,7.5,4.4,113.4,73.86,32.4,0.5594,87.4,0.49280000000000007,43.0,0.25460000000000005,22.2,0.8827999999999999,19.4,0.0,240.0,116.22,15.52,6.6,17.6,117.0,7.540000000000001,7.6,0.36639999999999995,32.0,0.366,11.6,45.980000000000004,39.0,0.6038,10.84,11.8,55.4,0.5646,31.4,0.0,100.7,Away,POR
201903150NOP,51.8,22.8,9.419999999999998,5.4,111.3,84.62,35.8,0.529,94.6,0.471,44.4,0.22999999999999998,21.6,0.8282,18.0,24.4,240.0,116.23999999999998,29.5,13.6,20.6,117.6,6.959999999999999,7.0,0.30760000000000004,29.0,0.3856,10.8,56.14,49.4,0.5671999999999999,12.360000000000001,14.6,65.6,0.5128,33.6,37.2,65.24,27.4,7.279999999999999,4.6,116.23999999999998,70.5,31.6,0.5391999999999999,88.2,0.48200000000000004,42.4,0.25660000000000005,22.6,0.8048,17.8,0.0,240.0,111.3,15.38,7.2,18.8,112.6,7.5200000000000005,7.6,0.35900000000000004,31.6,0.3194,10.0,43.86,38.8,0.5768,10.440000000000001,11.4,56.6,0.5698000000000001,32.4,0.0,101.17999999999999,Away,POR
201903160SAS,54.839999999999996,23.6,9.059999999999999,5.2,108.6,84.82000000000001,36.6,0.5004000000000001,96.6,0.4488,43.2,0.227,21.6,0.8568,18.4,24.8,240.0,114.25999999999999,29.560000000000002,14.4,21.8,114.6,7.2,7.2,0.3168,30.4,0.3214,9.8,55.56,51.0,0.542,10.620000000000001,12.6,66.2,0.5058,33.4,39.2,63.80000000000001,25.6,8.879999999999999,5.8,114.25999999999999,70.44,33.8,0.5232,85.8,0.46799999999999997,40.0,0.293,25.0,0.7782,19.4,0.0,240.0,108.6,15.180000000000001,7.2,18.8,108.8,6.180000000000001,6.2,0.3338,28.8,0.3426,9.4,44.440000000000005,41.0,0.5656000000000001,10.9,11.8,57.0,0.5368,30.6,0.0,100.24000000000001,Home,SAS
201903250POR,56.779999999999994,24.8,6.899999999999999,4.2,113.9,84.0,37.2,0.516,96.2,0.45640000000000003,43.8,0.28200000000000003,27.2,0.8228,21.8,27.6,250.0,116.12,28.339999999999996,13.6,23.8,120.8,6.32,6.4,0.3374,32.4,0.349,11.4,54.919999999999995,50.8,0.5588,10.860000000000001,13.2,63.8,0.5104,32.4,39.8,62.55999999999999,20.8,9.979999999999999,5.4,116.12,71.66,27.0,0.5366000000000001,69.6,0.4808,33.8,0.296,20.0,0.8244,15.6,0.0,197.0,113.9,16.0,5.2,15.6,118.6,6.9,5.4,0.33,22.2,0.37039999999999995,8.2,45.08,32.2,0.5780000000000001,9.24,9.6,47.4,0.5332000000000001,25.6,0.0,99.67999999999999,Home,POR
201904100POR,55.36,25.0,5.699999999999998,3.6,118.13999999999999,77.58000000000001,35.2,0.5237999999999999,98.4,0.46180000000000004,45.4,0.2612,25.8,0.8202,20.6,31.4,250.0,119.72,29.440000000000005,14.2,22.2,123.6,5.54,5.6,0.34940000000000004,34.4,0.348,12.2,52.42,49.4,0.5630000000000001,9.74,12.0,64.0,0.5236000000000001,33.2,40.0,56.839999999999996,18.8,8.44,4.6,119.72,70.55999999999999,27.0,0.5449999999999999,71.6,0.48599999999999993,35.4,0.2926,20.2,0.7888,15.0,0.0,197.0,118.13999999999999,22.419999999999998,7.6,15.6,122.0,6.12,4.6,0.3136,21.4,0.41559999999999997,9.0,47.58,34.6,0.5811999999999999,8.680000000000001,9.2,50.2,0.5176000000000001,26.4,0.0,99.08000000000001,Home,POR
201810170SAC,51.2,21.0,5.3,4.0,110.7,88.6,39.0,0.601,79.0,0.519,41.0,0.481,38.0,0.737,28.0,0.0,240.0,116.4,13.5,5.0,19.0,123.0,7.6,8.0,0.342,27.0,0.481,13.0,54.3,44.0,0.642,15.1,17.0,52.0,0.538,28.0,1.0,34.7,17.0,5.8,3.0,116.4,86.5,32.0,0.553,95.0,0.516,49.0,0.189,18.0,0.667,12.0,0.0,240.0,110.7,11.4,5.0,27.0,117.0,7.6,8.0,0.2,19.0,0.368,7.0,45.7,37.0,0.568,8.0,9.0,76.0,0.553,42.0,0.0,105.7,Away,UTA
201810190NOP,49.6,22.5,4.2,3.0,122.30000000000001,80.0,34.5,0.587,87.5,0.52,45.5,0.376,32.0,0.734,23.5,1.0,240.0,116.15,15.95,7.0,22.5,126.0,6.5,7.0,0.30100000000000005,26.0,0.4405,11.5,48.599999999999994,41.5,0.621,12.95,15.0,61.5,0.5505,34.0,0.5,48.6,26.0,5.699999999999999,3.5,116.15,84.05,36.0,0.6135,95.0,0.5525,52.5,0.268,25.5,0.6515,16.5,0.0,240.0,122.30000000000001,20.0,8.5,26.0,133.0,6.5,7.0,0.263,25.0,0.442,11.5,51.400000000000006,44.5,0.624,10.35,12.5,70.0,0.589,41.0,0.0,108.5,Home,NOP
201810260SAC,51.4,22.333333333333332,6.833333333333333,4.333333333333333,117.03333333333335,77.5,35.333333333333336,0.5736666666666667,87.0,0.5016666666666667,43.666666666666664,0.33966666666666673,29.0,0.7503333333333333,21.666666666666668,2.0,240.0,111.7,14.433333333333332,6.333333333333333,24.0,121.33333333333333,6.766666666666667,7.333333333333333,0.36333333333333334,31.333333333333332,0.4046666666666667,12.333333333333334,47.13333333333333,41.666666666666664,0.6083333333333333,14.6,17.0,55.666666666666664,0.564,31.333333333333332,0.6666666666666666,51.333333333333336,25.666666666666668,6.833333333333333,3.6666666666666665,111.7,85.56666666666666,37.0,0.5880000000000001,95.0,0.5226666666666667,49.666666666666664,0.25933333333333336,24.666666666666668,0.6373333333333333,15.666666666666666,0.0,240.0,117.03333333333335,22.5,10.333333333333334,23.333333333333332,127.33333333333333,6.766666666666667,7.333333333333333,0.305,29.0,0.4206666666666667,12.333333333333334,52.86666666666667,47.333333333333336,0.6,11.766666666666666,14.333333333333334,66.0,0.5650000000000001,37.333333333333336,0.0,108.63333333333333,Home,SAC
201811070SAC,48.925,21.0,6.675,4.25,113.45,79.875,36.5,0.56075,87.5,0.49150000000000005,43.0,0.31925000000000003,27.5,0.791,21.5,1.75,240.0,111.65,19.375,8.0,23.0,119.5,7.525,8.0,0.3735,32.5,0.38,12.0,51.125,44.5,0.6,15.149999999999999,17.75,55.0,0.5645,31.0,3.25,54.575,26.0,7.475,4.0,111.65,80.625,34.0,0.57175,93.25,0.51125,47.75,0.24575,23.0,0.6585,15.0,0.0,240.0,113.45,20.125,9.25,24.0,121.75,7.525,8.0,0.29400000000000004,27.5,0.40249999999999997,11.25,48.875,43.25,0.58675,12.2,14.5,65.75,0.5545,36.5,0.0,107.025,Away,TOR
201811120SAC,52.3,21.8,6.640000000000001,4.2,112.28,80.47999999999999,36.0,0.5474,87.4,0.4806,42.0,0.2922,25.2,0.7954,19.8,2.4,240.0,109.8,19.32,8.2,20.8,115.4,7.0600000000000005,7.4,0.37,32.2,0.3686,11.6,50.68,44.2,0.5852,14.88,17.2,55.2,0.5516,30.4,4.0,56.220000000000006,26.2,7.06,3.8,109.8,80.67999999999999,34.8,0.5702,91.8,0.509,46.8,0.2246,20.8,0.6434,13.4,0.0,240.0,112.28,19.52,8.8,23.2,118.2,8.5,8.8,0.29100000000000004,26.8,0.4136,11.2,49.32,43.6,0.5833999999999999,12.08,14.0,65.0,0.5468,35.6,0.0,104.96,Home,SAC
201811210UTA,53.54,23.0,7.219999999999999,4.2,112.46,78.14,36.2,0.5452,89.4,0.4824,43.2,0.2386,21.4,0.7954,17.0,4.0,240.0,110.68000000000002,20.419999999999998,8.8,23.0,114.6,6.56,6.8,0.3578,31.8,0.3604,11.2,50.040000000000006,45.0,0.579,13.9,16.0,57.6,0.5563999999999999,32.0,5.8,60.339999999999996,27.0,8.08,4.6,110.68000000000002,79.58,35.2,0.5596,90.4,0.49219999999999997,44.6,0.2572,23.4,0.6519999999999999,15.4,0.0,240.0,112.46,21.86,10.2,22.0,116.8,8.4,8.6,0.3396,30.8,0.4016,12.2,49.959999999999994,45.4,0.5780000000000001,12.28,14.2,59.6,0.5424,32.4,0.0,103.52000000000001,Away,SAC
201811250SAC,56.18000000000001,24.2,8.219999999999999,4.8,106.46,80.6,37.4,0.548,88.6,0.4848,43.0,0.25620000000000004,22.8,0.8008,18.2,5.8,240.0,112.17999999999999,22.939999999999998,9.6,23.0,115.4,7.5200000000000005,7.8,0.371,32.8,0.34700000000000003,11.2,52.980000000000004,47.0,0.5838,14.64,17.0,55.8,0.5696,31.8,7.6,57.839999999999996,24.0,9.22,5.2,112.17999999999999,77.05999999999999,33.0,0.5296,88.4,0.4686,41.4,0.2608,23.0,0.6732,15.8,0.0,240.0,106.46,19.4,9.2,22.0,109.4,9.180000000000001,9.4,0.3286,29.2,0.3766,10.8,47.019999999999996,42.2,0.5555999999999999,12.680000000000001,14.4,59.2,0.5174000000000001,30.6,0.0,102.82000000000001,Away,UTA
201812230SAC,57.0,25.0,8.4,5.2,108.0,81.96000000000001,39.2,0.5386,90.2,0.4854,43.8,0.2624,23.8,0.8084,19.2,8.8,240.0,113.52000000000001,25.46,11.0,23.4,116.4,7.18,7.4,0.32880000000000004,29.6,0.3266,9.6,54.879999999999995,50.2,0.5772,13.080000000000002,15.2,60.6,0.5631999999999999,34.2,10.4,58.86,24.2,8.58,5.2,113.52000000000001,74.53999999999999,32.8,0.5202,89.4,0.45999999999999996,41.0,0.2784,25.0,0.6968,17.8,0.0,240.0,108.0,18.04,8.8,22.6,110.6,9.400000000000002,9.6,0.3128,28.0,0.3914,10.8,45.12,41.6,0.5518000000000001,11.22,12.6,61.4,0.4952000000000001,30.2,0.0,102.42,Home,SAC
201901120SAC,60.36,25.8,10.7,6.6,108.1,80.2,39.8,0.5296000000000001,90.0,0.475,42.8,0.2608,23.6,0.744,17.6,13.2,240.0,110.46,23.82,11.0,22.8,113.0,6.42,6.6,0.3298,29.6,0.332,9.8,52.92,50.8,0.5616,12.84,14.8,60.4,0.5424,33.0,12.0,59.17999999999999,24.2,8.620000000000001,5.2,110.46,76.17999999999999,35.2,0.5126000000000001,91.6,0.4474,40.8,0.2616,23.8,0.6858000000000001,16.8,0.0,240.0,108.1,19.8,10.0,21.6,110.4,9.02,9.2,0.33540000000000003,30.8,0.3974,12.0,47.08,45.2,0.5422,10.42,11.8,60.8,0.4776000000000001,28.8,0.0,102.14,Home,SAC
201901170CHO,61.56,26.4,10.62,6.4,110.0,78.04,39.2,0.5319999999999999,90.2,0.47620000000000007,43.0,0.2536,23.0,0.6738000000000001,16.2,16.6,240.0,109.5,24.880000000000003,11.4,24.8,112.2,6.82,7.0,0.3336,30.0,0.334,10.0,52.67999999999999,50.6,0.5578000000000001,13.16,15.2,60.2,0.5442,33.0,15.2,57.379999999999995,23.0,9.0,5.4,109.5,75.12,34.4,0.502,91.8,0.437,40.0,0.30019999999999997,27.2,0.7415999999999999,20.4,0.0,240.0,110.0,21.96,11.0,20.8,112.4,8.8,9.0,0.367,33.6,0.36360000000000003,12.0,47.32,45.4,0.5424,10.4,12.0,58.2,0.48860000000000003,28.0,0.0,102.26,Home,CHO
201901210BRK,63.42,26.2,10.44,6.4,112.1,76.5,36.6,0.5086,91.0,0.4544,41.4,0.2346,21.4,0.6354,14.6,19.6,240.0,104.0,24.78,11.8,22.8,107.2,7.38,7.6,0.33120000000000005,30.0,0.32599999999999996,9.8,50.42,48.4,0.5316,13.62,15.8,61.0,0.5170000000000001,31.6,18.0,57.44,23.8,8.0,4.8,104.0,75.22,36.4,0.5164,92.2,0.4506,41.4,0.2832,25.8,0.7662,20.0,0.0,240.0,112.1,23.5,11.0,19.6,115.0,9.16,9.4,0.35619999999999996,32.8,0.37620000000000003,12.2,49.58,47.4,0.5566,11.34,13.2,59.4,0.49879999999999997,29.2,0.0,102.7,Home,BRK
201901220TOR,65.32000000000001,26.0,11.559999999999999,6.8,114.38,74.42,36.0,0.489,90.8,0.438,39.8,0.2112,19.2,0.6292,12.8,22.2,240.0,99.5,23.12,11.2,23.0,101.6,6.88,7.0,0.3122,28.2,0.32599999999999996,9.2,48.56,47.2,0.5109999999999999,13.16,15.0,62.6,0.48840000000000006,30.6,21.0,59.94,24.8,7.159999999999999,4.4,99.5,76.88,37.4,0.517,93.4,0.4444,41.4,0.2872,26.6,0.755,20.2,0.0,240.0,114.38,25.580000000000002,12.0,18.8,116.6,8.639999999999999,8.8,0.39,36.2,0.378,13.6,51.44,49.4,0.5558,11.02,13.0,57.2,0.493,27.8,0.0,101.94,Home,TOR
201902040SAC,62.08,24.4,9.999999999999998,5.6,117.4,74.46000000000001,33.0,0.4838,91.6,0.43019999999999997,39.4,0.1944,17.8,0.6460000000000001,12.0,23.0,240.0,100.4,23.779999999999998,11.8,21.2,100.6,6.9799999999999995,7.0,0.32219999999999993,29.4,0.336,9.8,47.6,44.8,0.5054000000000001,12.52,14.2,62.2,0.4766,29.6,24.4,57.96,24.8,7.5,4.6,100.4,76.22,37.8,0.5446,91.4,0.4716,43.0,0.27240000000000003,24.6,0.7314,18.2,0.0,240.0,117.4,25.54,11.2,18.2,117.6,7.9799999999999995,8.0,0.3992,36.4,0.36879999999999996,13.4,52.4,49.0,0.576,11.040000000000001,12.8,55.0,0.5393999999999999,29.6,0.0,100.2,Home,SAC
