,away_assist_percentage,away_assists,away_block_percentage,away_blocks,away_defensive_rating,away_defensive_rebound_percentage,away_defensive_rebounds,away_effective_field_goal_percentage,away_field_goal_attempts,away_field_goal_percentage,away_field_goals,away_free_throw_attempt_rate,away_free_throw_attempts,away_free_throw_percentage,away_free_throws,away_losses,away_minutes_played,away_offensive_rating,away_offensive_rebound_percentage,away_offensive_rebounds,away_personal_fouls,away_points,away_steal_percentage,away_steals,away_three_point_attempt_rate,away_three_point_field_goal_attempts,away_three_point_field_goal_percentage,away_three_point_field_goals,away_total_rebound_percentage,away_total_rebounds,away_true_shooting_percentage,away_turnover_percentage,away_turnovers,away_two_point_field_goal_attempts,away_two_point_field_goal_percentage,away_two_point_field_goals,away_wins,home_assist_percentage,home_assists,home_block_percentage,home_blocks,home_defensive_rating,home_defensive_rebound_percentage,home_defensive_rebounds,home_effective_field_goal_percentage,home_field_goal_attempts,home_field_goal_percentage,home_field_goals,home_free_throw_attempt_rate,home_free_throw_attempts,home_free_throws,home_losses,home_minutes_played,home_offensive_rating,home_offensive_rebound_percentage,home_offensive_rebounds,home_personal_fouls,home_points,home_steal_percentage,home_steals,home_three_point_attempt_rate,home_three_point_field_goal_attempts,home_three_point_field_goals,home_total_rebound_percentage,home_total_rebounds,home_true_shooting_percentage,home_turnover_percentage,home_turnovers,home_two_point_field_goal_attempts,home_two_point_field_goal_percentage,home_two_point_field_goals,home_wins,pace,winner,winning_abbr
201801220ATL,70.52,26.2,7.02,3.8,105.06,76.9,33.8,0.5108,82,0.4514,37,0.2796,22.8,0.7614,17.2,23.8,240,105.38,18.42,8.2,19,101,8.56,8.2,0.3158,26,0.3642,9.8,47.88,42,0.549,12.72,13.4,56,0.4888,27.2,21,67.58,25.4,6.2,3.4,105.38,81.58,35.6,0.5028,86,0.4412,37.8,0.2058,17.6,14.2,0,240,105.06,23.1,10,23,100.4,6.72,6.4,0.385,33.4,10.6,52.12,45.6,0.5374,13.46,14.6,52.6,0.519,27.2,0,95.68,Home,ATL
201801240ATL,68.84,25.4,9.92,6,101.92,76.5,35.8,0.5074,82.4,0.447,36.8,0.276,22.6,0.7586,17,21.4,240,104.14,18.42,8,18.6,100.6,8.9,8.6,0.3184,26.4,0.3656,10,48.72,43.8,0.5452,13.12,14,56,0.4814,26.8,24.2,66.5,25,8.46,4.6,104.14,81.58,35,0.4828,88.8,0.4274,37.8,0.177,15.8,12.6,0,240,101.92,23.5,10.8,22.2,98,7.06,6.8,0.3596,32,9.8,51.28,45.8,0.5142,12.9,14.2,56.8,0.5012,28,0,96.46,Away,TOR
201801260CHO,68.3,25.2,10.14,6,104.32,77,36.6,0.5258,80.8,0.4556,36.8,0.2932,23.6,0.7566,17.8,25,240,104.98,18.18,7.6,21.2,102.8,7.54,7.4,0.3438,28,0.3928,11.4,49.74,44.2,0.564,15.04,16.2,52.8,0.482,25.4,21.2,67.5,25.4,11.1,5.8,104.98,81.82,33.6,0.485,89.2,0.4254,37.8,0.2172,19.4,15.6,0,240,104.32,23,10.8,22.6,101.8,7.94,7.8,0.3786,33.8,10.6,50.26,44.4,0.5222,12.04,13.4,55.4,0.4996,27.2,0,97.74,Home,CHO
201801270ATL,69.2,27.8,10.36,6,105.44,76.98,36,0.5622,81.8,0.4832,39.6,0.2786,22.6,0.8056,17.8,25.2,240,111.68,18.68,7.2,21.4,110,7.92,7.8,0.3514,29,0.4314,13,50.6,43.2,0.6004,14.96,16.2,52.8,0.5046,26.6,22,62.84,23.8,11.46,6,111.68,81.32,31.6,0.4906,89,0.4286,38,0.2358,21,16.8,0,240,105.44,23.02,10.6,21.2,103.8,7.24,7.2,0.3866,34.4,11,49.4,42.2,0.53,12.34,13.8,54.6,0.505,27,0,98.64,Away,WAS
201801290ATL,66,26.4,12.12,6.8,108.24,75.94,32.8,0.547,82.4,0.4772,39.4,0.2694,22,0.7912,17,23.8,240,110.3,19.94,7.8,20.4,107.4,9.48,9.2,0.3172,26.4,0.4174,11.6,49.14,40.6,0.5838,14.42,15.6,56,0.4962,27.8,24.8,61.26,23.8,12.3,6.8,110.3,80.06,31.6,0.5178,86.4,0.4514,38.8,0.2264,19.6,16.4,0,240,108.24,24.06,10.4,20.6,105.4,7.92,7.8,0.3682,31.6,11.4,50.86,42,0.557,14,15.4,54.8,0.5116,27.4,0,97.48,Home,ATL
201801310ATL,66.48,28.2,10.46,5.8,110.44,78.34,32.4,0.576,85.2,0.4926,42,0.2358,20,0.804,15.8,24,240,118.32,23,8.8,21.6,114,9.1,8.8,0.349,29.8,0.4702,14.2,51.58,41.2,0.6074,13.22,14.4,55.4,0.5012,27.8,25.2,62.6,24.2,12.04,6.6,118.32,77,29.8,0.5238,85.2,0.4562,38.6,0.2546,21.6,18,0,240,110.44,21.66,9.2,19,106.6,7.32,7.2,0.3888,32.8,11.4,48.42,39,0.5662,12.66,13.8,52.4,0.5334,27.2,0,96.76,Away,CHO
201802020BOS,66.02,27.4,8.42,4.2,116.08,79.38,30.8,0.5714,83.4,0.49,41,0.2646,21.8,0.8584,18.8,28.6,240,119.24,19.96,7.2,20.8,114.4,8.34,8,0.3458,28.8,0.4634,13.6,50.32,38,0.6152,12.56,13.4,54.6,0.5006,27.4,21.8,63.88,25.6,9.86,5.4,119.24,80.04,29.8,0.551,84.2,0.4786,40.2,0.2634,22.2,19.2,0,240,116.08,20.62,8.2,19.4,111.8,7.36,7.2,0.3982,33.4,12.2,49.68,38,0.5962,11.96,12.8,50.8,0.5558,28,0,96.28,Home,BOS
201802040NYK,67.86,27.8,7.4,3.8,112.16,77.58,30.4,0.5566,85,0.4768,40.6,0.245,20.6,0.8378,17.4,29.2,240,118.16,22.58,8.6,18,112.2,8.4,8,0.3456,29.4,0.4544,13.6,50.36,39,0.5968,11.8,12.6,55.6,0.4848,27,22.2,59.18,23.8,9.56,5.4,118.16,77.42,29.8,0.538,85.4,0.4748,40.4,0.2226,18.8,15.4,0,240,112.16,22.42,9.2,17.6,106.8,6.88,6.6,0.37,31.2,10.6,49.64,39,0.573,12.62,13.6,54.2,0.5572,29.8,0,95.22,Away,ATL
201802060ATL,65.06,24.4,6.46,3.6,112.44,78.38,29.8,0.5114,83.8,0.4476,37.6,0.245,20.4,0.8058,16.8,31.8,240,107.7,22.44,9,18.6,102.8,8.36,8,0.326,27.4,0.3782,10.8,49.64,38.8,0.552,14.04,15.2,56.4,0.473,26.8,20.4,60.34,24.8,9.82,5.6,107.7,77.56,31.2,0.5488,84.4,0.4896,41.2,0.2254,18.8,15.4,0,240,112.44,21.62,8.6,17.8,107.6,9.16,8.8,0.3324,27.6,9.8,50.36,39.8,0.583,12.9,13.8,56.8,0.5588,31.4,0,95.7,Home,ATL
201802080ORL,66.28,24.6,6.78,4,111.14,79.26,31.6,0.5078,84.6,0.4386,37.2,0.243,20.4,0.7726,16.2,35.2,240,107.04,24.04,9.4,19.6,102.4,6.06,5.8,0.3492,29.6,0.3846,11.8,52,41,0.5452,14.58,16,55,0.4608,25.4,17.4,57.62,23.4,9.42,5.2,107.04,75.96,29.6,0.53,85.4,0.4766,40.6,0.2372,20,16.4,0,240,111.14,20.74,8.6,18.6,106.6,9.56,9.2,0.3154,26.6,9,48,38.2,0.5678,11.42,12.2,58.8,0.5414,31.6,0,95.94,Home,ORL
201802090ATL,67.16,25,8.4,4.6,109,78.82,33,0.511,83.8,0.4434,37.2,0.2588,21.6,0.7504,16.6,33.8,240,105.34,20.42,8.2,18.8,102.4,6.38,6.2,0.3594,30.2,0.3642,11.4,50.28,41.2,0.547,14.42,15.8,53.6,0.4824,25.8,19.6,55.1,22.2,9.6,5.2,105.34,79.58,31.8,0.5216,86.6,0.4646,40.2,0.2258,19.4,15.8,0,240,109,21.18,9,19,106,9.28,9,0.3382,29,9.8,49.72,40.8,0.558,11.86,12.8,57.6,0.529,30.4,0,97.16,Away,CLE
201802110ATL,70.58,26.8,8.8,4.6,109.04,79.9,32.2,0.5194,84.4,0.45,38,0.2534,21.4,0.7256,15.6,32,240,106.56,23.94,9.8,20.8,103.4,6.4,6.2,0.3614,30.6,0.372,11.8,51.7,42,0.5492,14.84,16.4,53.8,0.4886,26.2,22,57.76,22.4,9.58,5.2,106.56,76.06,31,0.5184,84.4,0.4608,38.8,0.2756,22.8,18.6,0,240,109.04,20.1,8.4,19.6,105.8,9.7,9.4,0.3586,30,9.6,48.3,39.4,0.5616,12.26,13.2,54.4,0.5386,29.2,0,96.96,Home,ATL
201802130MIL,69.02,26,9.86,5.2,110.5,81.1,33.2,0.5122,84.2,0.4464,37.6,0.2564,21.6,0.7182,15.6,32.6,240,106.26,24,10,21.2,102,6.7,6.4,0.367,31,0.3496,11.2,52.34,43.2,0.5424,14.2,15.6,53.2,0.497,26.4,22.4,62.06,23.8,10.54,5.6,106.26,76,31.4,0.5212,83.2,0.46,38.2,0.2822,23.2,19.4,0,240,110.5,18.9,8,20,106,8.94,8.6,0.3664,30.4,10.2,47.66,39.4,0.5678,11.56,12.2,52.8,0.5324,28,0,95.86,Home,MIL
201802140DET,68.66,26.4,9.74,5,109.3,81.1,34.6,0.5132,86.2,0.4458,38.4,0.266,22.8,0.7328,16.8,33.8,240,109.24,22.7,9.8,20.6,105.2,7.08,6.8,0.3856,33.2,0.3496,11.6,51.76,44.4,0.5462,11.68,12.8,53,0.506,26.8,22.4,63.12,23.2,10.56,5.6,109.24,77.3,33.2,0.5104,83.2,0.4432,36.8,0.2918,24,20.4,0,240,109.3,18.9,8.4,20.4,105.2,6.86,6.6,0.3858,32,11.2,48.24,41.6,0.5614,11.98,12.8,51.2,0.5032,25.6,0,96.18,Home,DET
201802230IND,62.7,24.2,9.12,5,110.72,78.54,34,0.5132,85.2,0.451,38.4,0.271,23,0.7258,16.8,34.6,240,106.72,20.34,9.2,20,104.2,7.96,7.8,0.3922,33.4,0.3148,10.6,48.78,43.2,0.546,12.56,13.8,51.8,0.5358,27.8,22.6,64.5,25.2,9.64,5,106.72,79.66,36,0.518,86.6,0.4524,39.2,0.2652,22.2,18.8,0,240,110.72,21.46,9.8,20,108.4,8.02,8,0.3722,31.8,11.2,51.22,45.8,0.5632,12.28,13.6,54.8,0.5118,28,0,97.84,Home,IND
201802260ATL,61.14,23.6,9.06,5.4,107.46,78.54,36.4,0.51,86,0.4484,38.6,0.2574,22,0.7398,16.4,37,240,103.6,22.14,10,21.2,104.2,7.76,7.8,0.3842,33,0.32,10.6,50.46,46.4,0.5436,14.66,16.6,53,0.5264,28,21.4,65.34,25.4,9.14,4.8,103.6,77.86,35.4,0.493,89.2,0.4382,39,0.2902,25.2,20.2,0,240,107.46,21.46,10.2,19.8,107.8,9.72,10,0.3412,30.2,9.6,49.54,45.6,0.5398,11.76,13.4,59,0.4976,29.4,0,100.56,Away,LAL
201802280ATL,56.42,21.8,9.14,5.6,103.98,74.66,37.2,0.4994,87.4,0.4412,38.6,0.2222,19.4,0.7322,14.2,36.8,240,99.78,21.44,9.8,19.6,101.6,9.02,9.2,0.3758,32.8,0.31,10.2,49.14,47,0.5288,15.9,18.4,54.6,0.5196,28.4,22.8,62.18,24.2,11.74,6.4,99.78,78.56,36,0.4806,91,0.4282,39,0.2574,23.2,18.2,0,240,103.98,25.34,12.4,19.2,105.6,10.18,10.6,0.3334,30.2,9.4,50.86,48.4,0.5228,12.84,15,60.8,0.4834,29.6,0,101.78,Home,ATL
201803020ATL,59.42,24.2,9.2,5.4,102.88,78.6,36.6,0.529,86,0.4708,40.4,0.2312,19.8,0.765,15.2,31.6,240,100.76,16.78,7.4,20.8,106,9.72,10.2,0.3728,32,0.3124,10,48.94,44,0.5604,17.04,19.6,54,0.5664,30.4,29,61.14,23.8,8.66,4.8,100.76,83.22,35.6,0.491,90.6,0.4302,39,0.2654,23.8,19.2,0,240,102.88,21.4,10.2,19.8,108,10.72,11.4,0.358,32.2,10.8,51.06,45.8,0.5362,14.28,16.8,58.4,0.4784,28.2,0,105.08,Away,GSW
201803040ATL,60.6,25.8,9.56,5.8,103.08,79.04,36.8,0.5488,86.6,0.4854,42,0.2212,19,0.7166,13.8,32.6,240,102,15.44,6.8,20.4,108.8,9.02,9.6,0.3552,30.6,0.3606,11,48.5,43.6,0.5734,17.48,20.2,56,0.5582,31,29.2,56.98,23.2,8.4,4.8,102,84.56,36.2,0.5006,92.8,0.4372,40.6,0.2308,21.2,17,0,240,103.08,20.96,10,19.8,109.8,11.44,12.2,0.3486,32.2,11.6,51.5,46.2,0.5394,14.16,16.8,60.6,0.4756,29,0,106.58,Home,ATL
201803060TOR,65.98,27.4,9.94,5.6,103.72,78.22,36.4,0.5426,86.2,0.4802,41.4,0.2274,19.4,0.7426,14.6,33.2,240,103.58,18.94,8,21.4,108.2,9.02,9.4,0.3322,28.6,0.3726,10.8,50.14,44.4,0.5712,17.36,20,57.6,0.5356,30.6,29.6,59.18,22.2,9.94,5.8,103.58,81.06,33.4,0.4852,90.2,0.4194,37.8,0.28,25.2,20.4,0,240,103.72,21.78,10.4,20,107.8,10.78,11.2,0.375,33.8,11.8,49.86,43.8,0.5342,13.52,15.8,56.4,0.4612,26,0,104.22,Home,TOR
201803090IND,66.42,26,9.2,5.2,107.72,76.28,32.4,0.5166,84.6,0.4588,38.8,0.2096,17.6,0.7752,13.6,35.6,240,99.06,16.88,7.2,19.4,101,9.82,10,0.3392,28.6,0.3422,9.8,46.68,39.6,0.5468,17,19,56,0.5214,29,28.4,56.86,22.2,10.1,5.8,99.06,83.12,34.8,0.516,89.2,0.4434,39.6,0.2312,20.4,17.2,0,240,107.72,23.72,10.6,19.8,109.4,10.5,10.6,0.3616,32.2,13,53.32,45.4,0.5578,14.6,16.8,57,0.4662,26.6,0,101.74,Home,IND
201803110ATL,68.28,28,9.38,5,112.16,80.1,32.8,0.5354,86.2,0.4724,40.8,0.204,17.4,0.7936,13.8,38.8,240,105.88,17.2,7.6,20.2,106.4,9.38,9.4,0.3436,29.6,0.3652,11,47.9,40.4,0.5648,14,15.2,56.6,0.5298,29.8,26.2,61.04,24.4,7.94,4.6,105.88,82.8,35.4,0.5438,88.2,0.4584,40.4,0.2228,19.4,16.6,0,240,112.16,19.9,8.6,18,112.4,8.42,8.4,0.3926,34.4,15,52.1,44,0.5826,13.92,15.6,53.8,0.4758,25.4,0,100.4,Away,CHI
201803130ATL,65.42,26.8,11.34,6.2,114.08,75.56,32,0.5276,88.2,0.4604,40.8,0.2046,18,0.7728,13.8,41.8,240,109.36,20.2,9,20.4,107.4,9,8.8,0.3438,30.4,0.3856,12,46.84,41,0.5552,11.92,13,57.8,0.4968,28.8,24.6,64.04,25.4,8.96,5.2,109.36,79.8,35.8,0.538,88.4,0.455,40.2,0.2314,20.2,17,0,240,114.08,24.44,10.6,18.8,112,7.58,7.4,0.3824,33.6,14.6,53.16,46.4,0.5772,13.24,14.8,54.8,0.4714,25.6,0,98.24,Away,OKC
201803150ATL,64.12,26.2,10.5,5.6,115.12,76.9,32.6,0.5408,87.2,0.4662,40.8,0.241,21,0.7862,16,40.4,240,112.88,20.58,9.2,20.8,110.8,8.44,8.2,0.363,31.8,0.404,13.2,47.62,41.8,0.5704,11.26,12.2,55.4,0.4982,27.6,26.8,67.62,26.8,8.18,4.6,112.88,79.42,35.8,0.5396,87.6,0.457,40,0.2636,23,18.4,0,240,115.12,23.1,10,20.6,112.8,7.2,7,0.3922,34.2,14.4,52.38,45.8,0.5788,12.42,13.8,53.4,0.4824,25.6,0,97.98,Away,CHO
201803170MIL,62.98,26.4,9.52,5.2,116.1,79.84,33.4,0.554,88.2,0.473,41.8,0.2542,22.4,0.8266,18.2,41.4,240,116.28,18.3,8.4,20.8,116.2,8.1,8,0.3952,34.8,0.4134,14.4,47.74,41.8,0.5898,10.72,11.8,53.4,0.5134,27.4,26.8,68.04,28,8.72,4.6,116.28,81.7,37.2,0.5592,87.2,0.4752,41.4,0.263,22.8,18.6,0,240,116.1,20.16,8.4,21.2,116,6.96,7,0.3686,32,14.6,52.26,45.6,0.5974,12.46,13.8,55.2,0.4884,26.8,0,99.92,Home,MIL
201803200UTA,61.68,26.4,9.36,5,111.86,80.06,35.8,0.5492,90.6,0.4708,42.6,0.2702,24.2,0.794,19.2,42.2,240,118.1,20.1,9.4,22.8,118.6,7.24,7.2,0.385,34.8,0.4074,14.2,49.5,45.2,0.586,9.54,10.8,55.8,0.5104,28.4,27,68.4,27,10.12,5.6,118.1,79.9,37,0.5258,86.8,0.4504,39,0.2972,25.8,21.4,0,240,111.86,19.94,9,22.4,112.4,6.3,6.4,0.3834,33.2,13,50.5,46,0.574,12.34,13.8,53.6,0.4882,26,0,100.54,Away,ATL
201803220SAC,60.28,24,8.02,4.6,109,77.4,35.8,0.5266,87.8,0.4514,39.6,0.2742,24,0.759,18.4,43.8,240,110.7,17.56,8,20,110.8,6.66,6.6,0.3952,34.6,0.3822,13.2,47.74,43.8,0.5628,10.94,12.2,53.2,0.4964,26.4,26.6,66.18,26.2,12.24,6.4,110.7,82.44,37.4,0.5034,89,0.4404,39.2,0.263,23.2,19.4,0,240,109,22.6,10.4,23.2,109,7.58,7.6,0.331,29.4,11.2,52.26,47.8,0.5492,11.88,13.4,59.6,0.4702,28,0,100,Home,SAC
201803230GSW,60.4,23.4,5.68,3.4,108.84,79.52,37.8,0.5154,86.8,0.445,38.6,0.2656,23,0.697,16.4,48.4,240,105.5,15.82,7.2,18.6,105.8,5.84,5.8,0.3928,34,0.3596,12.2,48.58,45,0.545,11.76,13,52.8,0.5002,26.4,22.6,65.46,26.6,12.68,6.6,105.5,84.18,37.8,0.5066,90.2,0.4458,40.2,0.2314,20.6,17.4,0,240,108.84,20.48,9.8,21.6,108.8,8.22,8.2,0.3244,29.2,11,51.42,47.6,0.548,10.56,11.8,61,0.4796,29.2,0,99.96,Home,GSW
201803250HOU,56.6,21,5.62,3.2,110.38,79.46,37.6,0.4914,87,0.4278,37.2,0.2216,19.2,0.7454,14.4,51.2,240,100.88,16.26,7.4,17.2,99.8,6.28,6.2,0.408,35.4,0.3116,11,48.68,45,0.5228,12.4,13.6,51.6,0.5094,26.2,20.8,63.9,26.2,13.6,7,100.88,83.74,37.6,0.5154,90.2,0.4502,40.6,0.198,17.6,16,0,240,110.38,20.54,9.8,18.6,109,8.68,8.6,0.36,32.4,11.8,51.32,47.4,0.557,10.68,11.8,57.8,0.5098,28.8,0,98.8,Home,HOU
201803280MIN,57.48,21.6,4.96,2.8,111.38,79.96,37,0.509,85.4,0.4424,37.6,0.2156,18.2,0.7178,12.8,52,240,100.52,14.9,6.6,16.6,99.2,6.86,6.8,0.3934,33.6,0.3412,11.2,48.68,43.6,0.5334,12.88,13.8,51.8,0.5112,26.4,21,62.54,26.6,10.74,5.6,100.52,85.1,36.6,0.5284,91,0.4614,42,0.1702,15.4,13.6,0,240,111.38,20.04,9.4,17.8,109.8,8.12,8,0.3684,33.4,12.2,51.32,46,0.562,10.86,12,57.6,0.528,29.8,0,98.6,Home,MIN
201803300ATL,62.62,24.2,5.8,3.4,110.1,79.4,37.6,0.5154,85.6,0.45,38.4,0.2026,17,0.7088,11.8,42,240,100.16,13.9,6.2,15.6,99.6,7.38,7.4,0.4032,34.6,0.3288,11,48.04,43.8,0.5368,13.22,14.2,51,0.5354,27.4,16.8,66.18,28.2,9.52,4.8,100.16,86.1,37.6,0.5278,93.4,0.4584,42.6,0.1438,13.4,11.2,0,240,110.1,20.6,10,16.2,109.2,8.24,8.2,0.3692,34.4,12.8,51.96,47.6,0.5526,10.68,12,59,0.5168,29.8,0,99.4,Away,PHI
201804010ATL,62.62,24.2,7.68,4.2,108.38,81.76,36.8,0.5018,88,0.4402,38.4,0.1868,16,0.76,11.8,42.6,240,100.28,15.04,7.2,15.6,99.2,7.64,7.6,0.3924,34.6,0.3178,10.6,48.06,44,0.5254,11.86,12.8,53.4,0.5244,27.8,17,69.26,29.2,6.76,3.6,100.28,84.96,39.2,0.534,91.8,0.4624,42.2,0.1268,11.8,9.6,0,240,108.38,18.24,8.6,15.6,107,6.56,6.6,0.4088,37.4,13,51.94,47.8,0.5544,11.14,12.2,54.4,0.5476,29.2,0,98.84,Home,ATL
201804030MIA,62.62,24.2,6.44,3.4,107.02,81.26,36.4,0.4994,88.8,0.4362,38.4,0.1732,15,0.8166,12.2,43.4,240,100.82,17.7,8.6,15.8,100,8.66,8.6,0.3912,34.8,0.3278,11,48.6,45,0.5278,12.48,13.6,54,0.5116,27.4,17.2,66.66,28,7.36,4,100.82,82.3,39,0.5298,91.4,0.4622,42,0.1318,12.2,9.8,0,240,107.02,18.74,8.8,15.4,106,6.96,7,0.4168,38,12.2,51.4,47.8,0.5504,12.32,13.6,53.4,0.5662,29.8,0,99.12,Home,MIA
201804040ATL,64.34,25.2,8.72,5,100.1,80.28,37.6,0.5056,90,0.437,39,0.1844,16.2,0.7996,13,40,240,103.54,18.82,9.2,16.4,103.2,9.44,9.4,0.381,34.4,0.3622,12.2,49.18,46.8,0.5346,11.98,13.2,55.6,0.4842,26.8,21.6,66.06,26.4,7.84,4.4,103.54,81.18,38.8,0.4932,91.4,0.4378,39.8,0.1452,13.4,10,0,240,100.1,19.72,9.6,16.2,99.6,6.54,6.6,0.3678,33.6,10,50.82,48.4,0.5142,12.9,14.4,57.8,0.5198,29.8,0,99.58,Away,MIA
201804060WAS,64.3,24.8,9.68,5.6,95.18,80.32,39.6,0.4924,90.4,0.4268,38.4,0.1828,16.2,0.7736,12.4,40.6,240,102.16,19.72,9.8,16.4,101,8.52,8.4,0.3944,35.6,0.3326,11.8,49.7,49.4,0.5194,11.6,12.8,54.8,0.4896,26.6,22,62.58,23.4,9.18,5,102.16,80.28,40,0.4628,90.8,0.4116,37.2,0.1514,13.8,10.2,0,240,95.18,19.68,10,15.2,93.8,6.4,6.4,0.3586,32.6,9.2,50.3,50,0.487,12.78,14.2,58.2,0.487,28,0,98.82,Away,ATL
201804080BOS,58.8,22.6,9.1,5.2,100.24,80.64,37.2,0.513,88.6,0.4384,38.6,0.188,16.4,0.7924,12.8,52,240,106.58,19.1,9,16.6,103.2,8.1,7.8,0.3958,35,0.3762,13.2,49.72,46.2,0.5408,11.48,12.4,53.6,0.4802,25.4,26.8,64.96,25.2,10.14,5.4,106.58,80.9,37.4,0.496,87,0.4428,38.4,0.1704,14.8,10.8,0,240,100.24,19.36,9,16,96.8,6.6,6.4,0.3374,29.4,9.2,50.28,46.4,0.5192,12.54,13.4,57.6,0.5118,29.2,0,96.74,Away,ATL
201804100ATL,60.76,24.6,9.28,5.6,101.22,80.36,39.8,0.5522,86.8,0.4684,40.6,0.23,19.8,0.7278,14,41.2,240,110.32,20.54,9,19,109.8,7.7,7.6,0.4058,35.2,0.4124,14.6,52.52,48.8,0.575,13.58,15,51.6,0.5076,26,22.4,62.04,24,10.34,5.4,110.32,79.46,34.2,0.4836,89.6,0.43,38.4,0.221,19.8,14.2,0,240,101.22,19.64,9.6,17.8,100.6,8.48,8.4,0.3282,29.6,9.6,47.48,43.8,0.5124,11.4,12.6,60,0.4812,28.8,0,99.5,Away,PHI
201710170CLE,66.7,24,6.6,4,102.7,80.4,37,0.455,88,0.409,36,0.284,25,0.76,19,1,240,99.7,18,9,24,99,11.1,11,0.364,32,0.25,8,47.9,46,0.5,9.2,10,56,0.5,28,0,50,19,7.1,4,99.7,82,41,0.488,83,0.458,38,0.301,25,21,0,240,102.7,19.6,9,25,102,3,3,0.265,22,5,52.1,50,0.543,15.3,17,61,0.541,33,0,99.3,Home,CLE
201710180BOS,58.35,21.5,6.45,4,102.45,79.2,38,0.5005,82,0.4545,37,0.3395,27.5,0.7965,22,0.5,240,105.05,16.9,7.5,23,103.5,8.6,8.5,0.32,26.5,0.2915,7.5,49.5,45.5,0.5525,11.8,12.5,55.5,0.532,29.5,0.5,54.5,21,5.35,3,105.05,83.1,36.5,0.4885,87,0.4435,38.5,0.266,23,16,0,240,102.45,20.8,10,26,101,7.65,7.5,0.2865,25,8,50.5,46.5,0.521,13,14.5,62,0.4925,30.5,0,98.6,Away,MIL
201710200PHI,54.13333333,19.66666667,7.066666667,4.333333333,99.1,77.63333333,39,0.4923333333,82.66666667,0.442,36.33333333,0.3533333333,29,0.7603333333,22,1,240,104.2,21.2,9.666666667,23.33333333,103,7.066666667,7,0.3283333333,27.33333333,0.3093333333,8.333333333,50.96666667,48.66666667,0.5416666667,13.26666667,14.66666667,55.33333333,0.5063333333,28,0.6666666667,55.36666667,20.66666667,6,3.333333333,104.2,78.8,35.33333333,0.4706666667,88.66666667,0.4223333333,37.33333333,0.2353333333,20.66666667,14.66666667,0.6666666667,240,99.1,22.36666667,11.33333333,27.33333333,98,7.433333333,7.333333333,0.307,27.33333333,8.666666667,49.03333333,46.66666667,0.502,13.3,15,61.33333333,0.4673333333,28.66666667,25.33333333,98.9,Away,BOS
201710240BOS,54.5,19.75,6.375,3.75,103.425,79.85,37.25,0.4765,83.25,0.4375,36.25,0.3385,28,0.73025,20.5,1.5,240,101.7,21.75,10,21.75,99.5,7.425,7.25,0.2815,23.5,0.25275,6.5,51.025,47.25,0.52225,13.125,14.5,59.75,0.4995,29.75,0.5,59.1,22,6.9,4.25,101.7,78.25,35.5,0.49975,85.25,0.44,37.25,0.2665,22.25,16.5,0.5,240,103.425,20.15,9.75,26.5,101,8.475,8.25,0.327,27.75,10,48.975,45.25,0.53475,13,14.25,57.5,0.4755,27.25,19,97.8,Home,BOS
201710260MIL,56.32,20,6.64,3.8,101.36,82.9,37.6,0.48,82.2,0.4346,35.6,0.3272,26.8,0.757,20.2,1.6,240,101.44,20.32,9.2,20.2,98.8,7.4,7.2,0.3022,24.8,0.2756,7.4,51.8,46.8,0.5272,13.42,14.6,57.4,0.4912,28.2,1,59.86,22,6.78,4,101.44,79.68,35.4,0.505,83.6,0.443,36.8,0.2496,20.6,14.8,0.4,240,101.36,17.1,8.2,25.2,98.6,8.04,7.8,0.3266,27.2,10.2,48.2,43.6,0.5348,13.62,14.6,56.4,0.4728,26.6,15.2,97.36,Away,BOS
201710280MIA,51.8,18.2,7.4,4,100.02,83.48,36.2,0.4804,80.8,0.4368,35.2,0.3346,27,0.7742,20.8,1.8,240,101.98,21.6,9.6,18.2,98.2,7.52,7.2,0.2862,23,0.2778,7,52.34,45.8,0.531,13.88,15,57.8,0.4878,28.2,1.8,59.86,21.6,8.46,5,101.98,78.4,34,0.5024,82.8,0.4374,36,0.23,18.8,13.6,0.4,240,100.02,16.52,7.6,24.8,96.2,8.72,8.4,0.352,29,10.6,47.66,41.6,0.5308,14.18,15,53.8,0.477,25.4,15.2,96.24,Away,BOS
201710300BOS,55.14,19.2,7.54,4,103.14,80.9,34,0.4678,83,0.4196,34.8,0.3016,25,0.7076,17.8,2.4,240,100.4,23.14,10.8,16.6,95.4,8.04,7.6,0.2908,24,0.3036,8,50.64,44.8,0.5082,13.06,14.2,59,0.4536,26.8,2.4,59.48,21.8,9.7,5.8,100.4,76.86,35.4,0.5126,82.2,0.447,36.6,0.2202,17.8,14,0.4,240,103.14,19.1,8.4,23.8,97.8,8.44,8,0.3608,29.6,10.6,49.36,43.8,0.5446,14.44,15.2,52.6,0.497,26,15.2,95,Home,BOS
201711010BOS,59.72,20.8,8.32,4,110.08,76.86,29.6,0.4664,82.4,0.4226,34.8,0.255,21,0.7366,15.4,3.4,240,99.24,20.44,9.4,15.4,92.2,9.48,8.8,0.2712,22.2,0.2946,7.2,46.52,39,0.5038,12.78,13.4,60.2,0.4576,27.6,2.4,63.06,23.8,9.22,5.6,99.24,79.56,36,0.5438,80.2,0.4686,37.6,0.2318,18.4,14.8,0,240,110.08,23.14,8.8,21.6,102,9.28,8.6,0.3912,31.4,12,53.48,44.8,0.5768,14.66,15.2,48.8,0.5258,25.6,0,92.88,Home,BOS
